---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID
11052,"NSLOCTEXT("""", ""F59A904C4C0CA77C37072CA530ACA3EA"", ""Silver"")","NSLOCTEXT("""", ""FA3759324623D6FDDE723DB3E3B2521B"", ""A soft metal that can be polished to a deep shine"")","NSLOCTEXT("""", ""E0E9A20D4143D8ACD2197F9BA74F847D"", ""<span style=\""italic\"">\'Do you think he is dead?\' she asked, with seeming irrelevancy. He did not ask her to whom she referred. \'I believe so. Silver and fire are both deadly to evil spirits, and he got a belly-full of both.\'</> The Black Stranger\nToo weak to create effective weapons, silver is primarily for currency, ornamentation and the backing of polished mirrors. \nSilver can be effective against demonic creatures and spirits. Many a mercenary always keeps a single silver coin with them to ward off curses and dark creatures.\nThis metal can be smelted and used to forge weapons but any such weapon will break after anything more than a single hit."")","/Game/UI/Textures/Icons/icon_silver.icon_silver","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""6DB9E8974DD9DA7855895A8D26385159"", ""High Grade"")","","NSLOCTEXT("""", ""FF76D7404F1C026439AFC7B644C58FBB"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
11501,"NSLOCTEXT("""", ""0B56D80A4DC658CE8DE8BE9BF39A4BF5"", ""Iron Bar"")","NSLOCTEXT("""", ""C5A2EA934B1716763D82DC9FF6A6950B"", ""Basic iron ingot for crude metalworking"")","NSLOCTEXT("""", ""711E1ABE46644E126B30628DA3C0AA5D"", ""The ability to work iron is a step along the road from savagery to civilization. The streets of the great cities of the world resound with the ring of hammer on anvil a song to the march of progress.\nIron weapons and armor offer superior protection, but the additional weight means carrying less supplies.\nIron can be treated with Steelfire in a Furnace to produce steel."")","/Game/UI/Textures/Icons/icon_iron_bar.icon_iron_bar","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","8","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","11001","2","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""C7D5680049616FB743D662850FF6FFB0"", ""Mid Grade"")","NSLOCTEXT("""", ""B8846A704F48DB67863974B153B3891E"", ""Meltable"")","NSLOCTEXT("""", ""B1EC2BB74DAD47F30EE8FE8E7CB9CFE7"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
11502,"NSLOCTEXT("""", ""2D52EAB444C5176388B17DA6FA63F8E8"", ""Steel Bar"")","NSLOCTEXT("""", ""D551E1404A7F9D246973EEB6CF434A0D"", ""An alloy that is stronger and less brittle than iron"")","NSLOCTEXT("""", ""1AEC63CD4E501F293CA08D89204A8F09"", ""Barring some enchantment, steel is the strongest metal alloy available for the construction of weapons. The crafting of steel requires iron and Steelfire, a peculiar additive made from Tar and Brimstone.\nThe smiths of Akbitana in Shem are the finest in the world and a weapon made of Akbitanan steel is considered to be unbreakable. Due to their great demand, it is rare to find a Akbitanan weapon outside of Shem."")","/Game/UI/Textures/Icons/icon_steel_bar.icon_steel_bar","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","8","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","11501","4","1","14173","1","1","0","0","1","0","0","0","NSLOCTEXT("""", ""3CA0ECFD4CB467F0B279C79F07CAB7D7"", ""High Grade"")","","NSLOCTEXT("""", ""FE6CFC704F6E6E3C39CC7CA88B08ABB8"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
11551,"NSLOCTEXT("""", ""50BEA793409480C051AC6390422341CB"", ""Glass"")","NSLOCTEXT("""", ""30AFB1CE49DE4F4A29607189565BD485"", ""Brittle and breakable, glass is best used for ornamentation"")","NSLOCTEXT("""", ""823A0553463D2CE2DA8E1EBF7C6D5F1B"", ""Only the wealthy can afford to ornament their houses in glass, even though creating glass is a simple process. Glass offers protection from the elements and a view of what is occurring outside, at the risk of being easily shattered."")","/Game/UI/Textures/Icons/icon_glass.icon_glass","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""4C9311AB413C255FC4A334929444F08F"", ""High Grade"")","","NSLOCTEXT("""", ""B50223AF4E085C411CCE3C8FC12BDABD"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12001,"NSLOCTEXT("""", ""973E53D44A60141C9CC855B46D7D38BB"", ""Plant Fiber"")","NSLOCTEXT("""", ""C3C1095042EA0D968FEB07B9B08C1FD0"", ""Assorted stalks, leaves and sprigs torn from plants"")","NSLOCTEXT("""", ""A1D2686746A507D8C87975BBAF972B38"", ""The most basic materials that can be gathered by hand from plants. These fibers can be woven into rough clothing, but it will only provide simple protection against the elements.\nAnything woven from such crude material cannot be expected to stop a swinging blade.\n"")","/Game/UI/Textures/Icons/icon_plant_fiber-1.icon_plant_fiber-1","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""9A2A19684A3802CE536F7DBE61A52286"", ""Low Grade"")","NSLOCTEXT("""", ""DDC64B984B7D601937DD79A65386C693"", ""Combustible"")","NSLOCTEXT("""", ""FFAD5A1C4ACF5DDE2F18CDB690C6C7F7"", ""Ingredient"")","","0","0","2.000000","1","0","None","-1"
12003,"NSLOCTEXT("""", ""FDE52E51434881797DF4A08BF19879BF"", ""Gossamer"")","NSLOCTEXT("""", ""047C59BA4E5A8C32092765A5C71CBD61"", ""Spider silk - soft, strong and lightweight"")","NSLOCTEXT("""", ""F9873A4A49D64CAA78C99383E4775B69"", ""Harvested from the webs of spiders, gossamer can be spun into a durable, strong thread.\nGathering gossamer would require weeks were it not for the presence of extremely large spiders in the Exiled Lands. Their webs are large enough that gossamer gathering can be a profitable enterprise.\nIt is not know what causes the spider in the region to grow to such an extreme size, but enterprising Stygians have been harvesting gossamer here for centuries.\n"")","/Game/UI/Textures/Icons/icon_gossamer.icon_gossamer","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""67DDD28E44D5C0581E7A1C8D9F2E9516"", ""Mid Grade"")","","NSLOCTEXT("""", ""E52F04DB4ACA0F3ADE8704B195D504D4"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12011,"NSLOCTEXT("""", ""BF19B1894E3E9C5122B123B716680FF0"", ""Hide"")","NSLOCTEXT("""", ""F29421174608F77B08D2A99B0F4A730C"", ""The untreated skin of a beast"")","NSLOCTEXT("""", ""F2D77AD14E3928CB3DDC039534645C98"", ""Taken from any number of wild beasts, hide can be processed into leather using a tannery."")","/Game/UI/Textures/Icons/icon_hide-1.icon_hide-1","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","12012","1","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""7925F5694A5C9B84BBE1BCBB31598277"", ""Mid Grade"")","","NSLOCTEXT("""", ""79D718FC45DEFE0A3E4985A001240043"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12012,"NSLOCTEXT("""", ""F9FE14D1463125D748D40994B4195908"", ""Thick Hide"")","NSLOCTEXT("""", ""62D7844C43B4BB4304C1DE8F6FEDB998"", ""Some creatures have thicker skins than others"")","NSLOCTEXT("""", ""BBF0D4464D4095ECAF9ED28C9FD6F90D"", ""Large beasts have developed thicker skins for defence against predators. This thickened skin, while harder to work, provides a superior leather. \nWorshippers of the beast-god, Jhebbal Sag have been known to clothe themselves in the hides of ferocious predators as a symbol of their pact.\n"")","/Game/UI/Textures/Icons/icon_thick_hide-1.icon_thick_hide-1","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""9857A13E4F4D2C88AC14028E4B130F6C"", ""High Grade"")","","NSLOCTEXT("""", ""25B658774C209F61B6B8C39A68D6462E"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12511,"NSLOCTEXT("""", ""15474CD440EB339F238F72AC7C27D2F6"", ""Leather"")","NSLOCTEXT("""", ""9D692885412F843245B4F09499CA2DE2"", ""Tanned hide that is commonly used for lightweight armors"")","NSLOCTEXT("""", ""D5E4EE5D47C6E3B3A1ED9D855A68C1C7"", ""Supple material that offers enhanced protection. Leather can be stiff and difficult to work if it has not been correctly treated, but there is a fine line between softening the leather too far and having it lose its protective properties.\nLeather will help to stop the claws and fangs of a beast, but a determined foe will be able to break through the material.\nUsed to create armors at an Armorers Bench\n"")","/Game/UI/Textures/Icons/icon_leather.icon_leather","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.300000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","12011","3","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""AB5D2C9A4D371A942036FC9868EE2E6A"", ""Mid Grade"")","","NSLOCTEXT("""", ""48936D6C42E414B24194C8B0EC10B766"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12512,"NSLOCTEXT("""", ""521321764673DDF84D9915A99903F76A"", ""Thick Leather"")","NSLOCTEXT("""", ""1CE48F924A8AE55CF275B89A7C2457DC"", ""Offers a higher degree of protection than regular leather"")","NSLOCTEXT("""", ""AEB1C7C04F960BD8D7B0AA9D37C3F638"", ""Offering better protection than regular leather, but at the cost of flexibility.\nThickened leather requires regular oiling to prevent it from becoming inflexible and preventing movement.\nKordavan leather is famed for its pliability and durability, but to learn the secret of its durability would require access to the tanneries of the Zingaran capital.\n"")","/Game/UI/Textures/Icons/icon_leather_thick.icon_leather_thick","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","10","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","12012","1","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""BD640C5E488F18C9D6CDA18FBAE01E64"", ""High Grade"")","","NSLOCTEXT("""", ""4731879B4E5A880B6E38DEB91133C21C"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12513,"NSLOCTEXT("""", ""8A7C4F5B4AD73E57CF60918098E0D500"", ""Silk"")","NSLOCTEXT("""", ""3FA0981D410D4599CDF402A66CD94D09"", ""A strong, light thread spun from gossamer"")","NSLOCTEXT("""", ""DBE286F04DAA08C3C4B5AD8B0AA9453E"", ""Silk is a valuable commodity in the Hyborian kingdoms and it flows from Khitai in the east and Stygia in the south. Khitan silk is drawn from silkworms whereas Stygian silk is harvested from the giant spiders that inhabit the dark reaches of the southern lands.\nKhitan silk is prized for the clinging, sensual fabric that it creates. It is very tolerant of dyes and holds brilliant color. Any nobleman of note has at least one outfit of Khitan silk.\nStygian silk is stronger and more durable, offering greater protection at the cost of a coarser weave. Dyes tend to fade quickly but the tenacity of the fabric makes it a favorite among the merchant class."")","/Game/UI/Textures/Icons/icon_silk.icon_silk","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","12003","2","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""FC555F164E776B94A85DDF8C595F202F"", ""High Grade"")","","NSLOCTEXT("""", ""5EEC054C4AFBFA1ECC51AE8B828EE972"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12514,"NSLOCTEXT("""", ""9C35C5CC44B62BBE3EA2F2B9C5478EBF"", ""Ichor"")","NSLOCTEXT("""", ""D0E03C1C43C1E8137CDE53BF2A609D9B"", ""A viscous, foul smelling fluid collected from arthropods"")","NSLOCTEXT("""", ""85E9130448ED9F61071F08835C74F633"", ""Medicine men and herbalists tend to pay well for the ichors of exotic and dangerous species killed in the wilds, but it has other, hidden properties.\nIn Stygia, ichor is mixed with fibers and used to harden stone under very high heat, adding a glaze to the stone that makes it impervious to normal weapons."")","/Game/UI/Textures/Icons/icon_ingredient_ichor.icon_ingredient_ichor","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""9EA8DAEA4B14AE3B0FA3CFA70F7EC157"", ""Low Grade"")","","NSLOCTEXT("""", ""5B05955144D81E68A71E69BB5E6D8487"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
13001,"NSLOCTEXT("""", ""AD9CE8A74A01F4D021D03B83759D3EB9"", ""Feral Flesh"")","NSLOCTEXT("""", ""2B9BD0474D862206519D268C8ECE61AF"", ""Raw flesh harvested from small beasts and fowl"")","NSLOCTEXT("""", ""D6E266DF48F5F2024CF1FAB3920B3C87"", ""Raw meat is a dangerous temptation for the starving and desperate. Consuming it provides immediate relief from hunger but at the risk of inheriting any disease or parasite that may have come along for the ride.\nThis flesh is harvested from small animals. It is not particularly filling or flavorful. \nUnless this meat is cooked quickly, it will spoil and become inedible.\n"")","/Game/UI/Textures/Icons/icon_raw_stringy_meat.icon_raw_stringy_meat","/Game/Items/Hunger/BPGameItemFood_RawMeat.BPGameItemFood_RawMeat_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","50","0","Material","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.930000","13599","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""3389A383414C4AD8D0EC06944DB1E5CE"", ""Low Grade"")","NSLOCTEXT("""", ""076717644D8A632BF06C4DAFD4AF1776"", ""Consumable"")","NSLOCTEXT("""", ""A6A674A14D0DA452B020388030091BDD"", ""Ingredient"")","","11","0","88.000000","1","0","None","-1"
13002,"NSLOCTEXT("""", ""7BC0CD854F16178666367EA3C549EA94"", ""Savoury Flesh"")","NSLOCTEXT("""", ""75657A2D4939BBA4AC3B8389DC46D372"", ""Raw flesh harvested from common wild animals"")","NSLOCTEXT("""", ""0D1329134BD319B6526483A10C630A66"", ""Raw meat is a dangerous temptation for the starving and desperate. Consuming it provides immediate relief from hunger but at the risk of inheriting any disease or parasite that may have come along for the ride.\nThis flesh has been harvested from large game. It is easy to cook and full of flavour.\nUnless this meat is cooked quickly, it will spoil and become inedible.\n"")","/Game/UI/Textures/Icons/icon_meat-1.icon_meat-1","/Game/Items/Hunger/BPGameItemFood_RawMeat.BPGameItemFood_RawMeat_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Material","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.200000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.830000","13599","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""285A370B4E81EAEC307124B961FDA598"", ""Mid Grade"")","NSLOCTEXT("""", ""F6EDA6DE46D5F566D312BB857FC73297"", ""Consumable"")","NSLOCTEXT("""", ""ACEC913A444AC973FCDEFB9DA6963638"", ""Ingredient"")","","16","0","128.000000","1","0","None","-1"
13003,"NSLOCTEXT("""", ""6FA9E55945F4CFF9AC2841A6CDFEF725"", ""Exotic Flesh"")","NSLOCTEXT("""", ""86DB762E4E7C13A2529807B838F42639"", ""Raw flesh harvested from exotic animals"")","NSLOCTEXT("""", ""01A8CDA143AEC2803CC117B8B64F5368"", ""Raw meat is a dangerous temptation for the starving and desperate. Consuming it provides immediate relief from hunger but at the risk of inheriting any disease or parasite that may have come along for the ride.\nThis flesh is taken from one of the exotic creatures that roam the Exiled Lands. The effect of this meat is particularly potent, but whether this boost is due to the rare flavour or is an aftereffect of the thrilling hunt is a matter for sages to discuss.\nUnless this meat is cooked quickly, it will spoil and become inedible.\n"")","/Game/UI/Textures/Icons/icon_raw_tough_meat.icon_raw_tough_meat","/Game/Items/Hunger/BPGameItemFood_RawMeat.BPGameItemFood_RawMeat_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Material","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.400000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.560000","13599","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""F0A1B5594B2EDD9ED27157B9B70B80F7"", ""High Grade"")","NSLOCTEXT("""", ""8EB8E0CA4022F2DE39E312BEDEDC2522"", ""Consumable"")","NSLOCTEXT("""", ""04101F4B4BD8F4B93BDF3FBD2D647A91"", ""Ingredient"")","","21","0","168.000000","1","0","None","-1"
13011,"NSLOCTEXT("""", ""9195DCA340C974AFE5BC02A6D52D78C9"", ""Shaleback Egg"")","NSLOCTEXT("""", ""AC616603458EBB75179117A1DBA40643"", ""A large nutritious meal stolen from a shaleback nest"")","NSLOCTEXT("""", ""ACBDA0F641614CFB861F35B15B839347"", ""The Shalebacks are large reptiles that make their home along the edge of the river that flows through the Exiled Lands. They create nests of palm trees for their eggs and defend them furiously against the predators of the region.\nShaleback eggs are considered a rare delicacy in the civilized lands. Anybody who has seen an enraged adult Shaleback up close can understand why they remain so.\n"")","/Game/UI/Textures/Icons/icon_snake_egg.icon_snake_egg","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","1.670000","0","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""9A83A0EF4F7B125F0E9030BD5B7EA71C"", ""Low Grade"")","NSLOCTEXT("""", ""D11C2EBA43199743EBCD9181BC05D6DB"", ""Consumable"")","NSLOCTEXT("""", ""E09E212142445A241A5D7CBDA41EFC41"", ""Ingredient"")","","11","5","88.000000","1","0","None","-1"
13012,"NSLOCTEXT("""", ""24E85F3D44FBBD4D94DD2287982CC6A1"", ""Fat Grub"")","NSLOCTEXT("""", ""035CF72344AE3A5F6AD5BB9244B78F30"", ""Disgusting, yet filling"")","NSLOCTEXT("""", ""F569B08E4EFD406B67CAD98550C7FEB2"", ""For the strong of stomach, these grubs offer a both food and moisture in the midst of the desert"")","/Game/UI/Textures/Icons/icon_fat_grub.icon_fat_grub","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","4.170000","0","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""7E17A2FF462440140D41859A451D799D"", ""Low Grade"")","NSLOCTEXT("""", ""1A2D86D44A8DE590F486DBAC2F1B3E44"", ""Consumable"")","NSLOCTEXT("""", ""A41BC34D4E5693F30432F3870779160F"", ""Ingredient"")","","5","5","4.000000","1","0","None","-1"
13013,"NSLOCTEXT("""", ""D3DE367C46E24BB41C8AB0A3C0C2547D"", ""Handful of Insects"")","NSLOCTEXT("""", ""3DC9F4C141771D134636A1A4CA5269E7"", ""These will keep starvation at bay. Barely."")","NSLOCTEXT("""", ""7AB15CB2434997CAE281638919A41BBB"", ""To the starving, a handful of insects can be enough to stave off hunger for a while. "")","/Game/UI/Textures/Icons/icon_handful_of_termites.icon_handful_of_termites","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Consumable","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","4.170000","0","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""6DABB0694C06DE779D96F9B0EBE5BDCC"", ""Low Grade"")","NSLOCTEXT("""", ""FD72391844D6B12283C1B0B01412189C"", ""Consumable"")","NSLOCTEXT("""", ""9236C8C64BB8D290DF5DD3AD19248E24"", ""Ingredient"")","","1","0","60.000000","1","0","None","-1"
13014,"NSLOCTEXT("""", ""766AACA442FA9669FE50CB94F3DA6A45"", ""Small Scorpion"")","NSLOCTEXT("""", ""58A0A5AF49C55E825E59B5B20D9B8FEA"", ""A bite sized scorpion snack with extra sting"")","NSLOCTEXT("""", ""6AE1AC3448F4730C0B1DB4B26C36BFA9"", ""A hard crunchy shell with a soft, satisfying center. These are considered a delicacy in some cultures."")","/Game/UI/Textures/Icons/icon_scorpion.icon_scorpion","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Consumable","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","1.670000","0","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""7B750E71403A8F1FEEBB21AA6B165E33"", ""Low Grade"")","NSLOCTEXT("""", ""7CD682464990E90125F886BEA08E8C49"", ""Consumable"")","NSLOCTEXT("""", ""738791F6499585DCB10EE1BAB3569F16"", ""Ingredient"")","","5","0","40.000000","5","0","None","-1"
