---,RecipeName,ShortDesc,LongDesc,RecipeType,TimeToCraft,Tier,CraftXP,CraftingStations,RequiredFuel,Icon,BuildingModule,DestroyStationOnComplete,Ingredient1ID,Ingredient1Quantity,Ingredient2ID,Ingredient2Quantity,Ingredient3ID,Ingredient3Quantity,Ingredient4ID,Ingredient4Quantity,Result1ID,Result1Quantity,Result2ID,Result2Quantity,ThrallRecipeFeatRequirement,IsThrallMachineRecipe,IsRecipeEnabled
90205,"NSLOCTEXT("""", ""EF8B47824D4E8D36B0B8E693383B2077"", ""Reinforced Stone Stairs"")","NSLOCTEXT("""", ""CD420032406D518E77F6CEB7CC23AB08"", ""A staircase made of reinforced stone"")","NSLOCTEXT("""", ""5D75A1324CEAF0F9C95943B276AF7680"", ""Any warrior with even a little battle hardening will agree that the safest ground to defend is the high ground. And if there is no high ground to defend, make it yourself.\nStairs are a necessity once buildings grow beyond a certain size. They provide points of natural defence and easy access to higher floors and rooftops (which make excellent archery platforms). Their only weakness is the material upon which they are built ? if the high ground is brought crashing down then it no longer serves a tactical purpose.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n"")","BuildingItem","5.000000","3","5856","0","0","/Game/UI/Textures/Icons/icon_t3_stairs.icon_t3_stairs","/Game/Systems/Building/BP_BuildStairs_T3.BP_BuildStairs_T3_C","False","16012","15","16021","4","16003","3","0","0","90205","1","0","0","0","False","True"
90206,"NSLOCTEXT("""", ""DABA4ADE443E22BF3988CDB15058E6D4"", ""Reinforced Stone Wedge"")","NSLOCTEXT("""", ""821AC4254CF5EBB96E95F1B615A85724"", ""A wedge made of reinforced stone"")","NSLOCTEXT("""", ""3083664F4256E1AB4CC45B997792C1DF"", ""Wedges are used to expand the possibilities of a building.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n"")","BuildingItem","5.000000","3","3542","0","0","/Game/UI/Textures/Icons/icon_t3_triangle.icon_t3_triangle","/Game/Systems/Building/BP_BuildTriangle_T3.BP_BuildTriangle_T3_C","False","16012","8","16021","2","16003","2","0","0","90206","1","0","0","0","False","True"
90207,"NSLOCTEXT("""", ""6500ED644B2708270D6D4A8C0B43114A"", ""Reinforced Stone Frame"")","NSLOCTEXT("""", ""22E41A3B4294597C2B154D9AA7275B08"", ""A frame made of reinforced stone"")","NSLOCTEXT("""", ""41F520894CA5F4998D55E0851D6D3180"", ""This is a wall with some stones removed to create space for a window. Useful for letting in natural light and keeping an eye on the surroundings.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n"")","BuildingItem","5.000000","3","3542","0","0","/Game/UI/Textures/Icons/icon_t3_windowWall.icon_t3_windowWall","/Game/Systems/Building/BP_BuildWallWindow_T3.BP_BuildWallWindow_T3_C","False","16012","8","16021","2","16003","2","0","0","90207","1","0","0","0","False","True"
90209,"NSLOCTEXT("""", ""278D92A84BF6EED51F85E0B805D01902"", ""Reinforced Stone Pillar"")","NSLOCTEXT("""", ""5B67490C4B15C34F41AA79A76816D865"", ""A pillar made of reinforced stone"")","NSLOCTEXT("""", ""1B2B95374D192F83010E9C9B4AE01B7B"", ""Pillars offer stability to tall structures, allowing height to become a significant factor in building. Be aware, however, that pillars also offer a unique weak point for enemies to attack.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n"")","BuildingItem","5.000000","3","5856","0","0","/Game/UI/Textures/Icons/icon_t3_pillar.icon_t3_pillar","/Game/Systems/Building/BP_BuildPillar_T3.BP_BuildPillar_T3_C","False","16012","15","16021","4","16003","3","0","0","90209","1","0","0","0","False","True"
90210,"NSLOCTEXT("""", ""EF8EE86A436E6093D4C8DEB02262A3E0"", ""Reinforced Stone Fence"")","NSLOCTEXT("""", ""398B480B40310F6F767781B289EAA628"", ""A low fence made of reinforced stone"")","NSLOCTEXT("""", ""5FDF601B4AA3E159D9166D82DB33D7F0"", ""This low fence is not designed to keep enemies out, but rather to provide defensive archers with a measure of cover between shots. \nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n"")","BuildingItem","5.000000","3","5856","0","0","/Game/UI/Textures/Icons/icon_t3_fence.icon_t3_fence","/Game/Systems/Building/BP_BuildFence_T3.BP_BuildFence_T3_C","False","16012","15","16021","4","16003","3","0","0","90210","1","0","0","0","False","True"
90211,"NSLOCTEXT("""", ""7F8561784F27971BFCCEC6B1FE43113C"", ""Reinforced Stone Wedge Foundation"")","NSLOCTEXT("""", ""B2ACC7A74DEF2E1C0BFFD4A2670C86C9"", ""A wedge foundation made of reinforced stone"")","NSLOCTEXT("""", ""61FDB77E4C6D8C9E0D813F85694D7775"", ""Wedge foundations allow unique shapes to be created when building.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n"")","BuildingItem","5.000000","3","3542","0","0","/Game/UI/Textures/Icons/icon_t3_triangle_foundation.icon_t3_triangle_foundation","/Game/Systems/Building/BP_BuildTriangleFoundation_T3.BP_BuildTriangleFoundation_T3_C","False","16012","8","16021","2","16003","2","0","0","90211","1","0","0","0","False","True"
90213,"NSLOCTEXT("""", ""780C24D14147497725570B98B4B370B8"", ""Tiled Sloped Roof"")","NSLOCTEXT("""", ""B696B18640B1B0A37115EC8C5FF748A0"", ""A tiled sloped roof piece"")","NSLOCTEXT("""", ""138030A2468984D55DE14DA6ED5E2F91"", ""Sloped rooves are practical in sandstorms as the loose debris simply runs from the roof rather than accumulating.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n"")","BuildingItem","5.000000","3","5683","0","0","/Game/UI/Textures/Icons/icon_t3_roofSloped.icon_t3_roofSloped","/Game/Systems/Building/BP_BuildRoof_Sloped_T3.BP_BuildRoof_Sloped_T3_C","False","16012","14","16021","4","16003","3","0","0","90213","1","0","0","0","False","True"
90214,"NSLOCTEXT("""", ""AFB8471F44FCD6083EE67789635E8454"", ""Tiled Wedge Sloped Roof"")","NSLOCTEXT("""", ""F3B1BEA1403A4F442A3F93AB10B4F513"", ""A tiled wedge sloped roof piece"")","NSLOCTEXT("""", ""631F14E2457AA02D331D718DAE190193"", ""Sloped rooves are practical in sandstorms as the loose debris simply runs from the roof rather than accumulating.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n"")","BuildingItem","5.000000","3","3739","0","0","/Game/UI/Textures/Icons/icon_t3_roofSloped_triangle_up.icon_t3_roofSloped_triangle_up","/Game/Systems/Building/BP_BuildRoof_Sloped_Triangle_T3.BP_BuildRoof_Sloped_Triangle_T3_C","False","16012","9","16021","3","16003","2","0","0","90214","1","0","0","0","False","True"
90215,"NSLOCTEXT("""", ""1AD8FF5348B6AFA75BF8B5B23B2D9303"", ""Left-sloping Reinforced Stone Wall"")","NSLOCTEXT("""", ""FF0377D444A2FB2C0032DB8FDCB61970"", ""A sloping wall"")","NSLOCTEXT("""", ""548C683B4ED762B697274EAE84F5B5F5"", ""These walls are useful for filling out gaps left by odd building pieces.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n\n"")","BuildingItem","5.000000","3","3739","0","0","/Game/UI/Textures/Icons/icon_t1_wall_sloped_left.icon_t1_wall_sloped_left","/Game/Systems/Building/BP_BuildWallSloped_T3.BP_BuildWallSloped_T3_C","False","16012","9","16021","3","16003","2","0","0","90215","1","0","0","0","False","True"
90217,"NSLOCTEXT("""", ""6450EF634F1E201D1EE375B002D7E008"", ""Right-sloping Reinforced Stone Wall"")","NSLOCTEXT("""", ""FD641B80474A0E22E9D4008422ED6BDB"", ""A sloping wall"")","NSLOCTEXT("""", ""8406DABE424F92A75D7E35B67716FC99"", ""These walls are useful for filling out gaps left by odd building pieces.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n\n"")","BuildingItem","5.000000","3","3542","0","0","/Game/UI/Textures/Icons/icon_t1_wall_sloped_right.icon_t1_wall_sloped_right","/Game/Systems/Building/BP_BuildWallSlopedFlipped_T3.BP_BuildWallSlopedFlipped_T3_C","False","16012","8","16021","2","16003","2","0","0","90217","1","0","0","0","False","True"
90218,"NSLOCTEXT("""", ""242B0F0A4E40B173C772448FE9EBFD04"", ""Inverted Tiled Wedge Sloped Roof"")","NSLOCTEXT("""", ""CA532CB6458590D98FE5D69ED2A1E035"", ""A sloping roof piece"")","NSLOCTEXT("""", ""331E53AB4829C77A840419B2DEC7F27A"", ""Sloped rooves are practical in sandstorms as the loose debris simply runs from the roof rather than accumulating.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong.\n"")","BuildingItem","5.000000","3","3542","0","0","/Game/UI/Textures/Icons/icon_t3_roofSloped_triangle_down.icon_t3_roofSloped_triangle_down","/Game/Systems/Building/BP_BuildRoof_Sloped_Triangle_Flipped_T3.BP_BuildRoof_Sloped_Triangle_Flipped_T3_C","False","16012","8","16021","2","16003","2","0","0","90218","1","0","0","0","False","True"
90219,"NSLOCTEXT("""", ""566D6F7442F5773323F85D8052899013"", ""Heavy Reinforced Door"")","NSLOCTEXT("""", ""25B880564B11BC9105F3AAB9E52AABE5"", ""A heavy door, reinforced with metal"")","NSLOCTEXT("""", ""DE0C79784F63BF0A0BFEF78E291C70B5"", ""One of the strongest doors that can be crafted, the heavy door offers protection against everything but the most powerful of enemy tricks.\nRaging hordes have been kept at bay by such doors and with a simple locking mechanism they become proof against incursions into structures.\n"")","BuildingItem","5.000000","3","5856","0","0","/Game/UI/Textures/Icons/icon_t3_door.icon_t3_door","/Game/Systems/Building/Placeables/BP_PL_Door.BP_PL_Door_C","False","16012","15","16021","4","16003","3","0","0","90208","1","0","0","0","False","True"
90220,"NSLOCTEXT("""", ""EBC6EFEE4046F0D160763FB5C6AF93EF"", ""Reinforced Stone Fence Foundation"")","NSLOCTEXT("""", ""4E4F9650486D8F29C1CC8D8ED340420B"", ""A fence foundation of reinforced stone"")","NSLOCTEXT("""", ""B8E8EA8B487CE632DA17058B9C71E193"", ""Fence foundations can be placed in locations where fences and walls are needed, but the larger foundations of a building do not need to be placed."")","BuildingItem","5.000000","3","5313","0","0","/Game/UI/Textures/Icons/icon_t3_fence_foundation.icon_t3_fence_foundation","/Game/Systems/Building/BP_FenceFoundation_T3.BP_FenceFoundation_T3_C","False","16012","12","16021","3","16003","3","0","0","90220","1","0","0","0","False","True"
90221,"NSLOCTEXT("""", ""6F2EEB9140BBD789C48745BC7FDD3827"", ""Reinforced Stone Gateway"")","NSLOCTEXT("""", ""8164E79E4C2FAC4C82E0A6BB655A7A9F"", ""Framework for a large gate"")","NSLOCTEXT("""", ""AC1704D441EE0E5BAA16C8898AE254B4"", ""The best battle, they say, is the one you never have to fight. With formidable enough gates, the enemies will think twice about attacking any fortress. Not simply because the scale of the gates has them concerned about getting inside, but because large gates imply large inhabitants and armies get nervous when they think they might be outnumbered.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong."")","Weapon","5.000000","3","11711","0","0","/Game/UI/Textures/Icons/icon_t3_gate_frame.icon_t3_gate_frame","None","False","16012","30","16021","8","16003","6","0","0","90221","1","0","0","0","False","True"
90222,"NSLOCTEXT("""", ""E6E1D41B4447891CEDD76992D2947365"", ""Reinforced Stone Gate"")","NSLOCTEXT("""", ""1035E81849EAA849A948A08BDB1F1B37"", ""Sturdy doors to keep enemies at bay"")","NSLOCTEXT("""", ""4E53893C46B48CEF508F7DB5AB5A2D45"", ""These large doors are designed to allow access for large groups of people in and out of safe areas. Raiders and bandits make walls a must have in the Exiled Lands and the protection afforded by gates such as these should not be taken for granted.\nReinforced Stone is one of the hardest building materials that can be created in the Exiled Lands. Weapons barely chip it and even explosive powder is not enough to weaken it in a single blow. Siege weapons or divine intervention are really the only way to bring down walls this strong."")","Weapon","5.000000","3","5856","0","0","/Game/UI/Textures/Icons/icon_t3_gate_doors.icon_t3_gate_doors","None","False","16012","15","16021","4","16003","3","0","0","90222","1","0","0","0","False","True"
899111,"NSLOCTEXT("""", ""44A5B88E4BB6AAEEF1551B869645BFF0"", ""XX_Internal Thrall Recipe WoP1 Tier1"")","NSLOCTEXT("""", ""581B38C248A792645326F5B320F36675"", ""XX_Internal Thrall Recipe WoP1 Tier1"")","NSLOCTEXT("""", ""47CBB3674008E3AC505DE3BC8C1903D0"", ""XX_Internal Thrall Recipe WoP1 Tier1"")","Material","3900.000000","1","0","89911","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899112,"NSLOCTEXT("""", ""857B809B40625C6823CFD49FB387A1F0"", ""XX_Internal Thrall Recipe WoP1 Tier2"")","NSLOCTEXT("""", ""192776684A1BF7718D38A3A0A5681184"", ""XX_Internal Thrall Recipe WoP1 Tier2"")","NSLOCTEXT("""", ""BE312D9C41645ED7E70FA89E49B963DD"", ""XX_Internal Thrall Recipe WoP1 Tier2"")","Material","11905.000000","2","0","89911","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899113,"NSLOCTEXT("""", ""17284F304F5DBAD04E2775859D64AEE9"", ""XX_Internal Thrall Recipe WoP1 Tier3"")","NSLOCTEXT("""", ""BAE790D14A0D2E0DD6E09EBFB2EC127D"", ""XX_Internal Thrall Recipe WoP1 Tier2"")","NSLOCTEXT("""", ""11C3B8634819C4F0D08EF4B8341A0DDE"", ""XX_Internal Thrall Recipe WoP1 Tier3"")","Material","23627.000000","3","0","89911","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899114,"NSLOCTEXT("""", ""4C89D0A04D06C80D39377E9B3B2E5478"", ""XX_Internal Thrall Recipe WoP1 Tier4"")","NSLOCTEXT("""", ""4BDA84E442FE7E7877C8179EDF7B468C"", ""XX_Internal Thrall Recipe WoP1 Tier2"")","NSLOCTEXT("""", ""8E79A77242D3B791A5B051A2EAC23799"", ""XX_Internal Thrall Recipe WoP1 Tier4"")","Material","92920.000000","4","0","89911","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899121,"NSLOCTEXT("""", ""E2A90C964B264021DF11CAAAB5FDD343"", ""XX_Internal Thrall Recipe WoP2 Tier1"")","NSLOCTEXT("""", ""C7C3C20D42D24E51865AE9A712D3569B"", ""XX_Internal Thrall Recipe Tier 1"")","NSLOCTEXT("""", ""3061321644B253FFD993F1BDB056D7EB"", ""XX_Internal Thrall Recipe WoP2 Tier1"")","Material","3900.000000","1","0","89912","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899122,"NSLOCTEXT("""", ""2F65998D4A3EA59BA8AC07ABE7C93FED"", ""XX_Internal Thrall Recipe WoP2 Tier2"")","NSLOCTEXT("""", ""77C4E1824793F58992EE018F90353FD5"", ""XX_Internal Thrall Recipe WoP2 Tier2"")","NSLOCTEXT("""", ""0837752C4490DEAFD5A2D184D3018D00"", ""XX_Internal Thrall Recipe WoP2 Tier2"")","Material","11905.000000","2","0","89912","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899123,"NSLOCTEXT("""", ""AE602B424DA776438CB68BAD855B18FF"", ""XX_Internal Thrall Recipe WoP2 Tier3"")","NSLOCTEXT("""", ""1475FBC54AD68D39C2C08CA6AE784E9D"", ""XX_Internal Thrall Recipe WoP2 Tier2"")","NSLOCTEXT("""", ""7DACE4E04EBC833B3421B3A80F032DE7"", ""XX_Internal Thrall Recipe WoP2 Tier3"")","Material","23627.000000","3","0","89912","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899124,"NSLOCTEXT("""", ""A46F02C546DA3BC57ED0CBAA74C931A5"", ""XX_Internal Thrall Recipe WoP2 Tier4"")","NSLOCTEXT("""", ""C1C955104471852D120287AE01137395"", ""XX_Internal Thrall Recipe WoP2 Tier2"")","NSLOCTEXT("""", ""97F323E94F3C7E3ACBDAA9B63B672002"", ""XX_Internal Thrall Recipe WoP2 Tier4"")","Material","92920.000000","4","0","89912","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899131,"NSLOCTEXT("""", ""956E91DB4AAE196536513E8010D77784"", ""XX_Internal Thrall Recipe WoP3 Tier1"")","NSLOCTEXT("""", ""F527796E42BF0C578D0DFBA4D6D904BB"", ""XX_Internal Thrall Recipe WoP3 Tier1"")","NSLOCTEXT("""", ""22F614454C1C010F390EB39C83A34B39"", ""XX_Internal Thrall Recipe WoP3 Tier1"")","Material","3900.000000","1","0","89913","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899132,"NSLOCTEXT("""", ""A147140B429EC8DC935ADEB1E91EE911"", ""XX_Internal Thrall Recipe WoP3 Tier2"")","NSLOCTEXT("""", ""DBE77A324F79CF9D8D46039EF20D26F2"", ""XX_Internal Thrall Recipe WoP3 Tier2"")","NSLOCTEXT("""", ""3693607C451D705FAE962DBB4A5C09EB"", ""XX_Internal Thrall Recipe WoP3 Tier2"")","Material","11905.000000","2","0","89913","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899133,"NSLOCTEXT("""", ""E748C3194113F5581AAFB1848DC50B8C"", ""XX_Internal Thrall Recipe WoP3 Tier3"")","NSLOCTEXT("""", ""961F4C7F4AD69FB84BA8E2BCF44BB6C7"", ""XX_Internal Thrall Recipe WoP3 Tier3"")","NSLOCTEXT("""", ""5B3CC71C4FD92D8B5F8C6596EDB8B4E2"", ""XX_Internal Thrall Recipe WoP3 Tier3"")","Material","23627.000000","3","0","89913","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899134,"NSLOCTEXT("""", ""F891283D4F563DBF23826A936C85066C"", ""XX_Internal Thrall Recipe WoP3 Tier4"")","NSLOCTEXT("""", ""426940AE48038BD1CEC0648EECEA4900"", ""XX_Internal Thrall Recipe WoP3 Tier4"")","NSLOCTEXT("""", ""F540010D465D17B2C2051EB8EDB9BC83"", ""XX_Internal Thrall Recipe WoP3 Tier4"")","Material","92920.000000","4","0","89913","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899191,"NSLOCTEXT("""", ""5382662744475EFDB7B0D4A47A6A88E4"", ""XX_DEV INSTANT THRALL CONVERT T1"")","NSLOCTEXT("""", ""7317DCEE4713134DE7F42E9A2CDD5277"", ""XX_DEV INSTANT THRALL CONVERT T1"")","NSLOCTEXT("""", ""0951C7ED403DF4F56B64F69C27F40E98"", ""XX_DEV INSTANT THRALL CONVERT T1"")","Material","2.000000","0","0","89919","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899192,"NSLOCTEXT("""", ""5ABAE5CC4E7E93F52C9C7CBFC860B78C"", ""XX_DEV INSTANT THRALL CONVERT T2"")","NSLOCTEXT("""", ""DAEF917D4983035371238AA92BFA2F29"", ""XX_DEV INSTANT THRALL CONVERT T2"")","NSLOCTEXT("""", ""3AEBF7F0421C6DB0B15D93AAEAE97AB2"", ""XX_DEV INSTANT THRALL CONVERT T2"")","Material","2.000000","0","0","89919","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899194,"NSLOCTEXT("""", ""5DF874864DC2DD8FDFC8C59E33D8B968"", ""XX_DEV INSTANT THRALL CONVERT T4"")","NSLOCTEXT("""", ""D17AC7464353B6EBF9DD4A9C5355E04A"", ""XX_DEV INSTANT THRALL CONVERT T4"")","NSLOCTEXT("""", ""7565FD8E4D3C914A1BD999987634DD9F"", ""XX_DEV INSTANT THRALL CONVERT T4"")","Material","2.000000","0","0","89919","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
899193,"NSLOCTEXT("""", ""267F16CC4792A7E7BDC8F3A882615128"", ""XX_DEV INSTANT THRALL CONVERT T3"")","NSLOCTEXT("""", ""6B39E62D4DB5798C7E5E288C27B1D71E"", ""XX_DEV INSTANT THRALL CONVERT T3"")","NSLOCTEXT("""", ""954D1A6C4C92C52285EA7099804B9A86"", ""XX_DEV INSTANT THRALL CONVERT T3"")","Material","2.000000","0","0","89919","0","None","None","False","0","0","0","0","0","0","0","0","0","0","0","0","0","False","True"
300000,"NSLOCTEXT("""", ""A2575DB044076B13A319DDB6B9D2DB8C"", ""Brewery Mixer"")","","","BuildingItem","40.000000","2","4000","0","0","/Game/Mods/brewery_mod/icon_brewery.icon_brewery","None","False","10011","80","11501","4","14174","10","0","0","300000","1","0","0","0","False","True"
300001,"NSLOCTEXT("""", ""2FAD2EF1444AF0967A9922B648182AA9"", ""Aloe Ale"")","","","Consumable","60.000000","2","100","300000","0","/Game/Mods/brewery_mod/icon_beer_jar.icon_beer_jar","None","False","14001","1","13015","20","12001","20","300023","5","300001","1","0","0","0","False","True"
300002,"NSLOCTEXT("""", ""2BB9923848EAED1A595BECA3EC8BC8B8"", ""Bee"")","","","Material","120.000000","2","100","300003","0","/Game/Mods/brewery_mod/icon_bee.icon_bee","None","False","300052","1","0","0","0","0","0","0","300002","20","0","0","0","False","True"
300004,"NSLOCTEXT("""", ""4FA37F6C42F36D9DFD6BB083C8BA9853"", ""Honey"")","","","Material","600.000000","2","100","300003","0","/Game/Mods/brewery_mod/icon_honey.icon_honey","None","False","300002","1","0","0","0","0","0","0","300004","5","300005","5","0","False","True"
300006,"NSLOCTEXT("""", ""2D4A58644780271873E70C841300AEAC"", ""Strong Mead"")","","","Consumable","80.000000","2","100","300000","0","/Game/Mods/brewery_mod/icon_mead.icon_mead","None","False","300004","5","13015","10","12001","10","300023","5","300006","1","0","0","0","False","True"
300003,"NSLOCTEXT("""", ""CD47F1854C6878C577A048BF9B5E2724"", ""Beehive"")","","","BuildingItem","40.000000","2","4000","0","0","/Game/Mods/brewery_mod/icon_beehive.icon_beehive","None","False","10011","40","14174","20","12001","20","0","0","300003","1","0","0","0","False","True"
300007,"NSLOCTEXT("""", ""5BCAB8664E89FDC8772A3A9920C81FB1"", ""Beeswax Candle"")","NSLOCTEXT("""", ""C7808A1A4F8824147D4E119EAE169B80"", ""A white, beeswax candle"")","NSLOCTEXT("""", ""F9A4295A4CE26D487622B19CA3E6F71E"", ""Used primarily indoors, candles are the cheapest light source available. In royal castles, great candelabras with hundreds of candles light great ballrooms and throne rooms, while in the huts of peasants a single candle burns in the night to illuminate those simple tasks that are performed once the sun has dropped below the horizon.White candles are often burned in the temples of Mitra representing the purity of thought and knowledge that Mitra brings to his followers."")","BuildingItem","5.000000","2","50","0","0","/Game/UI/Textures/Icons/icon_candle_tall.icon_candle_tall","/Game/Systems/Building/Placeables/BP_PL_Candle_White_2.BP_PL_Candle_White_2_C","False","300005","5","14174","10","0","0","0","0","80522","1","0","0","0","False","True"
300008,"NSLOCTEXT("""", ""138F755348133A4EE4C362998BF1FA71"", ""Mortar"")","","","BuildingItem","40.000000","2","1000","0","0","/Game/Mods/brewery_mod/icon_mortar.icon_mortar","None","False","10001","200","11501","5","0","0","0","0","300008","1","0","0","0","False","True"
300010,"NSLOCTEXT("""", ""05AE82AF45EC6A8837325180B7F414F5"", ""Hops Powder"")","","","Material","20.000000","2","20","300008","0","/Game/Mods/brewery_mod/icon_hops_powder.icon_hops_powder","None","False","300009","1","0","0","0","0","0","0","300010","2","0","0","0","False","True"
300011,"NSLOCTEXT("""", ""6683DBC841852FE090499785AC903B68"", ""Lotus Powder"")","","","Material","20.000000","2","20","300008","0","/Game/Mods/brewery_mod/icon_lotus_powder.icon_lotus_powder","None","False","14151","1","0","0","0","0","0","0","300011","2","0","0","0","False","True"
300012,"NSLOCTEXT("""", ""3B52089D4B127E611D915995B0434F4A"", ""Mineral Salt"")","","","Material","20.000000","2","20","300008","0","/Game/Mods/brewery_mod/icon_salt_powder.icon_salt_powder","None","False","11051","1","0","0","0","0","0","0","300012","4","0","0","0","False","True"
300013,"NSLOCTEXT("""", ""98BC27DE444247ADA54D4FA145E7E4E9"", ""Coal Powder"")","","","Material","20.000000","2","20","300008","0","/Game/Mods/brewery_mod/icon_coal_powder.icon_coal_powder","None","False","11011","1","0","0","0","0","0","0","300013","2","0","0","0","False","True"
300014,"NSLOCTEXT("""", ""921B77F14F7690F78CF2579940234DD8"", ""Malted Seeds"")","","","Material","5.000000","2","20","300016","0","/Game/Mods/brewery_mod/icon_malted_seeds.icon_malted_seeds","None","False","13015","1","0","0","0","0","0","0","300014","1","0","0","0","False","True"
300015,"NSLOCTEXT("""", ""E54AF5D6409E9292459D2EAAD0962C37"", ""Cimmerian Black"")","","","Consumable","60.000000","2","110","300000","0","/Game/Mods/brewery_mod/icon_black_beer_jar.icon_black_beer_jar","None","False","300014","5","300009","2","12001","20","300023","5","300015","1","0","0","0","False","True"
300016,"NSLOCTEXT("""", ""AE491EBE4CC977E2A3A1D1979B0D61F5"", ""Smoker"")","","","BuildingItem","40.000000","2","1000","0","0","/Game/UI/Textures/Icons/icon_tent_small.icon_tent_small","None","False","10011","20","10001","20","12511","4","10021","10","300016","1","0","0","0","False","True"
300017,"NSLOCTEXT("""", ""81383D744B61C79E09962696347CD697"", ""Human Jerky"")","","","Consumable","100.000000","2","100","300016","0","/Game/Mods/brewery_mod/icon_human_flesh_jerky.icon_human_flesh_jerky","None","False","13051","2","300012","2","300011","1","0","0","300017","1","0","0","0","False","True"
300018,"NSLOCTEXT("""", ""AD8CA3974434C8AD9854CA9DEDF04153"", ""Black Beeswax Candle"")","NSLOCTEXT("""", ""E08247224AD3D651ADAE2DA7C7044E67"", ""A black, beeswax candle"")","NSLOCTEXT("""", ""6E9C1E0A49037AE4D9DBB6987192DB59"", ""Used primarily indoors, candles are the cheapest light source available. In royal castles, great candelabras with hundreds of candles light great ballrooms and throne rooms, while in the huts of peasants a single candle burns in the night to illuminate those simple tasks that are performed once the sun has dropped below the horizon.Black candles are sought after by sorcerers for use in their rituals. The vilest of men purportedly create candles from the blood of demons for communicating with presences that circle in the Outer Void."")","BuildingItem","5.000000","2","50","0","0","/Game/UI/Textures/Icons/icon_black_candle-1.icon_black_candle-1","/Game/Systems/Building/Placeables/BP_PL_Candle_White_2.BP_PL_Candle_White_2_C","False","300005","5","14174","10","300013","5","0","0","80523","1","0","0","0","False","True"
300019,"NSLOCTEXT("""", ""F5325DAD48C8D63A9B0FE5B96AD6D2A1"", ""Ostrich Corral"")","","","BuildingItem","60.000000","2","300","0","0","/Game/Mods/brewery_mod/icon_corral.icon_corral","None","False","300020","4","10011","100","14174","60","11501","2","300019","1","0","0","0","False","True"
